Date,Turtle,Trap_Type,Species,Pit_ID,New_Recap,Sex,Age,Mass,Carapace_L,Carapace_W,Carapace_H,Plastron_L,Pond,Pond_Loc,Bait_Type,Notes,Observer
7/16/2004,425.006,bask-m,Cp,115123394A,R,M,worn,255,130,96,44,120,UPR,"south cove",NULL,"small natural notch in L9",Karrmann
7/21/2004,425.007,bask-m,Cp,115123394A,R,M,worn,247,130,95,43,120,UPR,"south cove",NULL,"EXTRA SCUTE BETWEEN PR1+ PL1",Karrmann
7/24/2004,425.008,hoop,Cp,115123394A,R,M,worn,260,130,96,43,119,UPR,"south cove",NULL,"1 visible ring",Karrmann
7/27/2004,425.009,bask-m,Cp,115123394A,R,M,worn,261,130,97,42,121,UPR,"south cove",NULL,"PLASTRON DEFORMED",Karrmann
8/3/2004,425.01,bask-m,Cp,115123394A,R,M,worn,257,130,96,41,119,UPR,"south cove",NULL,NULL,Karrmann
8/7/2004,425.011,bask-m,Cp,115123394A,R,M,worn,259,130,96,43,119,UPR,"south cove",NULL,NULL,Karrmann
8/14/2004,425.012,bask-m,Cp,115123394A,R,M,worn,257,130,96,43,119,UPR,"south cove",NULL,NULL,Karrmann
9/4/2004,425.013,bask-m,Cp,115123394A,R,M,worn,257,130,96,42,119,UPR,"south cove",NULL,NULL,Karrmann
9/16/2004,425.014,bask-m,Cp,115123394A,R,M,worn,261,130,96,43,119,UPR,"south cove",NULL,NULL,Karrmann
6/8/2011,425.015,Hoop,cpp,115123394A,R,M,worn,280,133,97,43,124,UPR,inlet,NULL,NULL,"MV- JS"
7/21/2004,426.001,bask-m,Cp,115128656A,N,M,worn,262,134,104,42,125,UPR,"south cove",NULL,R12?,Karrmann
8/24/2004,426.002,bask-m,Cp,115128656A,R,M,-,267,132,96,44,122,UPR,"South End",NULL,NULL,Munson
9/16/2004,426.003,bask-m,Cp,115128656A,R,M,7+,267,134,103,43,124,UPR,"south cove",NULL,NULL,Karrmann
5/30/2004,427.001,bask-m,Cp,430E402907,N,F,worn,483,153,114,60,147,UPR,"S COVE",NULL,"old round square notches",Karrmann
6/4/2004,427.002,bask-m,Cp,430E402907,R,F,worn,482,153,114,60,147,UPR,INLET,NULL,"palpated- no eggs",Karrmann
6/21/2004,427.003,bask-m,Cp,430E402907,R,F,worn,464,152,114,60,147,UPR,"south cove",NULL,NULL,Karrmann
8/7/2004,427.004,bask-m,Cp,430E402907,R,F,worn,479,153,114,60,147,UPR,"south cove",NULL,NULL,Karrmann
9/4/2004,427.005,bask-m,Cp,430E402907,R,F,worn,476,153,114,59,147,UPR,"south cove",NULL,shedding,Karrmann
9/16/2004,427.006,bask-m,Cp,430E402907,R,F,worn,467,153,114,63,147,UPR,"south cove",NULL,NULL,Karrmann
6/8/2011,427.007,Hoop,cpp,430E402907,R,F,worn,514,153,115,60,149,UPR,"rusty wagon",NULL,"white mark center carapace","MV- JS"
6/8/2002,428.001,hoop,Css,113976277A,N,?,NULL,4200,250,214,103,NULL,UPR,"SW cove",NULL,NULL,Karrmann
7/24/2002,429.001,hoop,Css,113919316A,N,F,worn,21420,429,365,166,265,UPR,Island,NULL,"VERY OLD",Karrmann
7/24/2002,430.001,hoop,Css,114471120A,N,F,25+,2660,249,192,91,173,UPR,Island,NULL,NULL,Karrmann
6/13/2004,431.001,hoop,Css,4311225220,N,F?,NULL,5500,320,248,NULL,222,UPR,"south cove",NULL,"13 MARGINALS",Karrmann
8/3/2004,431.002,hoop,Css,4311225220,R,F,worn,5000,304,252,-,223,UPR,"south cove",NULL,NULL,Karrmann
6/13/2004,432.001,hoop,Css,4315613020,N,M?,NULL,17500,432,366,-,260,UPR,INLET,NULL,NULL,Karrmann
6/21/2004,432.002,hoop,Css,4315613020,R,?,NULL,NULL,NULL,NULL,NULL,NULL,UPR,"south cove",NULL,NULL,Karrmann
8/15/2002,433.001,hand,Css,4.315696E+24,*,M,NULL,2-000+,228,179,94,164,UPR,Dam,NULL,NULL,Karrmann
6/13/2004,433.002,hoop,Css,4.315696E+24,N,F?,NULL,2200,241,189,-,170,UPR,INLET,NULL,NULL,Karrmann
6/25/2004,433.003,hoop,Css,4.315696E+24,R,F,20+,2300,242,191,-,173,UPR,"south cove",NULL,NULL,Karrmann
7/24/2004,433.004,snrkl,Css,4.315696E+24,R,F,25+,2800,245,192,-,176,UPR,"SW cove",NULL,NULL,Karrmann
6/1/2011,434.001,Hoop,cpp,4679261F31,N,F,5+,189,109,94,42,105,UPR,inlet,NULL,NULL,"MV- GS- C"
6/1/2011,435.001,Hoop,cpp,46703C6D01,N,M,4+,143,106,82,36,100,UPR,inlet,NULL,NULL,"MV- GS- C"
6/2/2011,436.001,Hoop,cpp,466B61580A,N,F,5+,341,139,101,53,127,UPR,inlet,NULL,NULL,"MV- JS- RC"
6/2/2011,437.001,Hoop,cpp,46606C647D,N,F,3,204,115,88,42,108,UPR,inlet,NULL,NULL,"MV- JS- RC"
6/8/2011,438.001,Hoop,cpp,467A77584F,N,F,worn,534,153,118,62,149,UPR,inlet,NULL,"huge- broken shell at top","MV- JS"
6/8/2011,439.001,Hoop,cpp,46695F1312,N,M,4+,123,99,81,37,91,UPR,inlet,NULL,NULL,"MV- JS"
7/27/2011,440.001,Hoop,cpp,467D684545,N,F,worn,150,150,89,36,101,SUT,"far side ",NULL,NULL,"MV- MM"
7/27/2011,441.001,Hoop,cpp,4678447D0A,N,F,4,152,107,82,39,99,UPR,"rusty wagon",NULL,"chipped on carapace on R11- 12","MV- CR"
7/28/2011,441.002,Hoop,cpp,4678447D0A,R,F,4,152,107,82,39,99,UPR,"rusty wagon",NULL,NULL,"MV- RC- KP"
7/27/2011,442.001,Hoop,cpp,46796A7737,N,F,3,116,94,87,35,88,UPR,"rusty wagon",NULL,NULL,"MV- CR"
7/27/2011,443.001,Hoop,cpp,466A00535D,N,M,3,128,100,80,36,94,UPR,"rusty wagon",NULL,NULL,"MV- CR"
7/27/2011,444.001,Hoop,cpp,4.700477E+14,N,M,3,125,92,76,38,91,UPR,"rusty wagon",NULL,NULL,"MV- CR"
6/10/2011,445.001,Hoop,cpp,466B7B325E,N,M,3+,115,94,76,36,87,UPR,inlet,NULL,NULL,"MV- JS"
7/27/2011,445.002,Hoop,cpp,466B7B325E,R,M,3+,115,94,76,36,87,UPR,"rusty wagon",NULL,"tag sticking out; moved to left leg","MV- CR"
7/20/2011,446.001,Hoop,cpp/m,467D561E54,N,M,3+,158,112,86,36,105,SUT,"far side",NULL,NULL,"MV- SG"
7/20/2011,447.001,Hoop,cpp/m,4662362342,R,M,4,130,105,84,35,96,SUT,"far side",NULL,NULL,"MV- SG"
7/21/2011,448.001,Hoop,cpp,467D4E783B,N,M,3+,150,118,84,37,101,SUT,swamp,NULL,NULL,"MV- RC- SG"
7/21/2011,449.001,Hoop,cpp,466A284E1C,N,M,worn,308,141,101,45,129,SUT,swamp,NULL,NULL,"MV- RC- SG"
7/22/2011,450.001,Hoop,cpp,46622E5766,N,M,3+,123,100,81,34,94,SUT,"far side",NULL,NULL,"MV- RC- SG"
7/27/2011,451.001,Hoop,cpp,45480E7521,R,F,worn,364,138,103,52,128,UPR,"rusty wagon",NULL,"zig zag middle bottom scute","MV- CR"
7/19/2011,452.001,Hoop,?,467650492C,N,M,worn,289,138,96,45,131,SUT,swamp,NULL,NULL,"MV- KP"
7/28/2011,452.002,Hoop,cpp,467650492C,R,M,worn,298,138,95,46,128,SUT,swamp,NULL,NULL,"MV- MM"
6/1/2011,453.001,Hoop,cpp,4665453301,N,M,NULL,266,130,96,45,121,UPR,inlet,NULL,NULL,"MV- GS- C"
7/19/2011,454.001,Hoop,cpp,4669443577,N,F,4,175,109,94,38,100,SUT,"far side",NULL,shedding,"MV- KP"
7/21/2011,455.001,Hoop,cpp,4665260779,N,M,4+,135,101,79,33,94,SUT,swamp,NULL,"tag on right can't read; new one on left","MV- RC- SG"
7/27/2011,456.001,Hoop,cpp,4676761206,N,M,worn,258,128,92,42,118,UPR,"rusty wagon",NULL,"had to put 2 tags b/c 1st didnt work","MV- CR"
6/1/2011,457.001,Hoop,cpp,4679020712,N,F,4+,148,100,87,39,97,UPR,inlet,NULL,NULL,"MV- GS- C"
7/27/2011,457.002,Hoop,cpp,4679020712,R,F,4+,148,100,87,39,97,UPR,"rusty wagon",NULL,NULL,"MV- CR"
7/27/2011,458.001,Hoop,cpp,4679042154,R,M,worn,197,119,85,39,110,SUT,"far side",NULL,NULL,"MV- MM"
7/13/2011,458.002,Hoop,cpp,4679042154,N,M,worn,198,121,87,40,111,SUT,dock,NULL,NULL,"MV- MM"
7/12/2011,459.001,Hoop,cpp,4676534503,N,M,4+,143,102,81,35,94,SUT,swamp,NULL,NULL,"MV- RC"
7/7/2011,460.001,Hoop,cpp,4678522362,N,F,worn,481,154,115,53,147,SUT,NULL,NULL,NULL,MV-MM
7/13/2011,461.001,Hoop,cpp,467D6B7B23,N,M,worn,239,129,99,42,117,SUT,swamp,NULL,NULL,"MV- MM"
7/12/2011,462.001,Hoop,cpp,4676651F66,N,F,4+,167,107,92,38,98,SUT,"far side",NULL,shedding,"MV- RC"
